sen,label_decode,label,raw_sen
"['任', '中', '核', '苏', '阀', '科', '技', '实', '业', '股', '份', '有', '限', '公', '司', '董', '事', '郑', '志', '华', '男', '本', '科', '学', '历']","['O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU']","[3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 1, 18, 2, 3, 12, 13, 13, 14]",任中核苏阀科技实业股份有限公司董事郑志华男本科学历
"['现', '任', '本', '公', '司', '监', '事', '会', '主', '席', '、', '党', '委', '副', '书', '记', '宁', '波', '广', '博', '投', '资', '控', '股', '有', '限', '公', '司', '监', '事', '、', '宁', '波', '广', '博', '建', '设', '开', '发', '有', '限', '公', '司', '董', '事', '长', '、', '宁', '波', '广', '枫', '投', '资', '有', '限', '公', '司', '董', '事', '、', '宁', '波', '广', '博', '纳', '米', '材', '料', '有', '限', '公', '司', '董', '事', '、', '宁', '波', '广', '宏', '商', '贸', '有', '限', '公', '司', '董', '事', '长', '张', '卫', '国', '男']","['O', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O']","[3, 3, 15, 16, 17, 9, 10, 10, 10, 11, 3, 9, 10, 10, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 1, 18, 2, 3]",现任本公司监事会主席、党委副书记宁波广博投资控股有限公司监事、宁波广博建设开发有限公司董事长、宁波广枫投资有限公司董事、宁波广博纳米材料有限公司董事、宁波广宏商贸有限公司董事长张卫国男
"['1', '9', '9', '0', '年', '获', '工', '学', '硕', '士', '学', '位']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PRO', 'E-PRO', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU']","[3, 3, 3, 3, 3, 3, 19, 21, 12, 13, 13, 14]",1990年获工学硕士学位
"['现', '任', '本', '公', '司', '董', '事', '、', '中', '信', '建', '投', '证', '券', '有', '限', '责', '任', '公', '司', '董', '事', '长', '、', '党', '委', '书', '记', '王', '学', '闻', '男']","['O', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O']","[3, 3, 15, 16, 17, 9, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 9, 10, 10, 11, 1, 18, 2, 3]",现任本公司董事、中信建投证券有限责任公司董事长、党委书记王学闻男
"['任', '中', '国', '国', '际', '贸', '易', '促', '进', '委', '员', '会', '机', '械', '行', '业', '分', '会', '会', '长', '、', '中', '国', '国', '际', '商', '会', '机', '械', '行', '业', '商', '会', '会', '长', '；', '2', '0', '1', '0', '年', '2', '月', '任', '山', '东', '威', '达', '机', '械', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '杨', '明', '才', '先', '生']","['O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O']","[3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 1, 18, 2, 3, 3]",任中国国际贸易促进委员会机械行业分会会长、中国国际商会机械行业商会会长；2010年2月任山东威达机械股份有限公司独立董事杨明才先生
"['现', '任', '华', '电', '国', '际', '电', '力', '股', '份', '有', '限', '公', '司', '监', '事', '、', '山', '东', '省', '国', '际', '信', '托', '有', '限', '公', '司', '总', '经', '理', '助', '理', '、', '兼', '任', '山', '东', '百', '年', '电', '力', '发', '展', '股', '份', '有', '限', '公', '司', '、', '山', '西', '鲁', '晋', '王', '曲', '发', '电', '有', '限', '责', '任', '公', '司', '、', '邯', '济', '铁', '路', '有', '限', '责', '任', '公', '司', '等', '公', '司', '董', '事', '李', '先', '生', '一', '九', '九', '五', '年', '参', '加', '工', '作']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'S-NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 17, 9, 11, 23, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",现任华电国际电力股份有限公司监事、山东省国际信托有限公司总经理助理、兼任山东百年电力发展股份有限公司、山西鲁晋王曲发电有限责任公司、邯济铁路有限责任公司等公司董事李先生一九九五年参加工作
"['任', '人', '民', '交', '通', '出', '版', '社', '编', '辑', '梁', '卓', '昭', '男']","['O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O']","[3, 15, 16, 16, 16, 16, 16, 17, 9, 11, 1, 18, 2, 3]",任人民交通出版社编辑梁卓昭男
"['2', '0', '1', '0', '年', '1', '2', '月', '起', '任', '中', '颖', '电', '子', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '杨', '蔚', '东', '男']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 1, 18, 2, 3]",2010年12月起任中颖电子股份有限公司独立董事杨蔚东男
"['无', '永', '久', '境', '外', '居', '留', '权', '大', '专', '学', '历']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU']","[3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 14]",无永久境外居留权大专学历
"['曾', '担', '任', '山', '西', '西', '山', '煤', '电', '股', '份', '有', '限', '公', '司', '（', '0', '0', '0', '9', '8', '3', '）', '第', '二', '届', '和', '第', '三', '届', '董', '事', '会', '独', '立', '董', '事']","['O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 3, 3, 3, 3, 3, 3, 3, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11]",曾担任山西西山煤电股份有限公司（000983）第二届和第三届董事会独立董事
"['2', '0', '0', '0', '年', '3', '月', '-', '2', '0', '0', '9', '年', '9', '月', '任', '山', '东', '阳', '谷', '华', '泰', '化', '工', '有', '限', '公', '司', '副', '总', '经', '理']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11]",2000年3月-2009年9月任山东阳谷华泰化工有限公司副总经理
"['2', '0', '0', '8', '年', '7', '月', '毕', '业', '于', '中', '国', '科', '学', '院', '上', '海', '硅', '酸', '盐', '研', '究', '所', '材', '料', '学', '专', '业']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'E-PRO']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 19, 20, 20, 20, 21]",2008年7月毕业于中国科学院上海硅酸盐研究所材料学专业
"['曾', '在', '北', '京', '市', '工', '商', '行', '政', '管', '理', '局', '、', '中', '国', '证', '监', '会', '发', '行', '监', '管', '处', '、', '山', '东', '证', '券', '（', '后', '更', '名', '天', '同', '证', '券', '）', '投', '资', '银', '行', '总', '部', '、', '北', '京', '国', '方', '律', '师', '事', '务', '所', '、', '东', '吴', '证', '券', '投', '资', '银', '行', '总', '部', '、', '云', '南', '文', '山', '电', '力', '股', '份', '有', '限', '公', '司', '、', '天', '津', '诚', '远', '投', '资', '发', '展', '股', '份', '有', '限', '公', '司', '工', '作']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 17, 3, 3, 3, 3, 15, 16, 16, 17, 3, 15, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 3]",曾在北京市工商行政管理局、中国证监会发行监管处、山东证券（后更名天同证券）投资银行总部、北京国方律师事务所、东吴证券投资银行总部、云南文山电力股份有限公司、天津诚远投资发展股份有限公司工作
"['历', '任', '南', '通', '合', '成', '纤', '维', '厂', '技', '术', '员', '、', '生', '产', '技', '术', '部', '主', '任', '和', '分', '厂', '厂', '长', '江', '苏', '银', '凤', '化', '纤', '股', '份', '有', '限', '公', '司', '（', '原', '南', '通', '合', '成', '纤', '维', '厂', '）', '生', '产', '副', '总', '经', '理', '、', '经', '营', '副', '总', '经', '理', '金', '轮', '股', '份', '董', '事', '会', '秘', '书', '兼', '行', '政', '副', '总', '裁', '、', '董', '事', '会', '秘', '书', '兼', '总', '裁', '办', '主', '任', '孟', '杰', '男', '汉', '族']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'E-NAME', 'O', 'B-RACE', 'E-RACE']","[3, 3, 15, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 9, 10, 10, 10, 10, 10, 11, 3, 15, 17, 9, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 3, 15, 16, 16, 16, 16, 16, 17, 3, 9, 10, 10, 10, 10, 11, 3, 9, 10, 10, 10, 10, 11, 15, 16, 16, 17, 9, 10, 10, 10, 11, 3, 9, 10, 10, 10, 11, 3, 9, 10, 10, 10, 11, 3, 9, 10, 10, 10, 11, 1, 2, 3, 7, 8]",历任南通合成纤维厂技术员、生产技术部主任和分厂厂长江苏银凤化纤股份有限公司（原南通合成纤维厂）生产副总经理、经营副总经理金轮股份董事会秘书兼行政副总裁、董事会秘书兼总裁办主任孟杰男汉族
"['国', '务', '院', '政', '府', '特', '殊', '津', '贴', '获', '得', '者', '李', '跃', '军', '中', '国', '籍', '男']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME', 'M-NAME', 'E-NAME', 'B-CONT', 'M-CONT', 'E-CONT', 'O']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 18, 2, 4, 5, 6, 3]",国务院政府特殊津贴获得者李跃军中国籍男
"['从', '事', '销', '售', '管', '理', '工', '作', '区', '域', '经', '理']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 9, 10, 10, 11]",从事销售管理工作区域经理
"['取', '得', '工', '学', '学', '士', '学', '位']","['O', 'O', 'B-PRO', 'E-PRO', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU']","[3, 3, 19, 21, 12, 13, 13, 14]",取得工学学士学位
"['曾', '任', '马', '应', '龙', '药', '业', '集', '团', '股', '份', '有', '限', '公', '司', '办', '公', '室', '主', '任', '、', '行', '政', '事', '务', '部', '部', '长', '、', '纪', '委', '书', '记', '、', '党', '委', '书', '记', '、', '监', '事', '会', '主', '席', '等', '职', '务', '李', '秦', '生', '：', '男']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 9, 10, 10, 10, 10, 10, 11, 3, 9, 10, 10, 11, 3, 9, 10, 10, 11, 3, 9, 10, 10, 10, 11, 3, 3, 3, 1, 18, 2, 3, 3]",曾任马应龙药业集团股份有限公司办公室主任、行政事务部部长、纪委书记、党委书记、监事会主席等职务李秦生：男
"['曾', '任', '职', '于', '韶', '关', '地', '区', '交', '通', '局', '韶', '关', '航', '运', '局', '前', '山', '港', '阜', '公', '司', '（', '副', '经', '理', '）', '珠', '海', '航', '运', '公', '司', '（', '副', '经', '理', '）', '珠', '海', '九', '州', '港', '务', '集', '团', '公', '司', '（', '副', '总', '经', '理', '）', '珠', '海', '港', '务', '局', '（', '副', '局', '长', '）', '；', '现', '任', '珠', '海', '市', '港', '口', '企', '业', '集', '团', '有', '限', '公', '司', '董', '事', '长', '、', '总', '经', '理', '、', '党', '委', '书', '记', '富', '华', '集', '团', '股', '份', '有', '限', '公', '司', '董', '事', '局', '副', '主', '席', '宋', '深', '海', '先', '生', '：', '硕', '士', '学', '位', '二', '级', '律', '师', '中', '共', '党', '员']","['O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 17, 15, 16, 16, 16, 17, 15, 16, 16, 16, 16, 17, 3, 9, 10, 11, 3, 15, 16, 16, 16, 16, 17, 3, 9, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 9, 10, 10, 11, 3, 15, 16, 16, 16, 17, 3, 9, 10, 11, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 9, 10, 11, 3, 9, 10, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 11, 1, 18, 2, 3, 3, 3, 12, 13, 13, 14, 9, 10, 10, 11, 9, 10, 10, 11]",曾任职于韶关地区交通局韶关航运局前山港阜公司（副经理）珠海航运公司（副经理）珠海九州港务集团公司（副总经理）珠海港务局（副局长）；现任珠海市港口企业集团有限公司董事长、总经理、党委书记富华集团股份有限公司董事局副主席宋深海先生：硕士学位二级律师中共党员
"['2', '0', '1', '4', '年', '7', '月', '至', '今', '兼', '任', '本', '行', '石', '家', '庄', '分', '行', '行', '长']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 17, 9, 11]",2014年7月至今兼任本行石家庄分行行长
"['毕', '业', '于', '沈', '阳', '农', '业', '大', '学']","['O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG']","[3, 3, 3, 15, 16, 16, 16, 16, 17]",毕业于沈阳农业大学
"['历', '任', '湖', '南', '计', '算', '机', '厂', '副', '厂', '长', '湖', '南', '计', '算', '机', '股', '份', '有', '限', '公', '司', '董', '事', '、', '副', '总', '裁', '意', '中', '希', '诺', '达', '国', '际', '商', '用', '设', '备', '有', '限', '公', '司', '董', '事', '、', '总', '经', '理']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 17, 9, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 9, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 9, 10, 11]",历任湖南计算机厂副厂长湖南计算机股份有限公司董事、副总裁意中希诺达国际商用设备有限公司董事、总经理
