sen,label_decode,label,raw_sen,length,start
"['2', '.', '4', '.', '2', '.', '2', '宜', '采', '用', '具', '有', '旁', '路', '留', '样', '系', '统', '的', '血', '袋']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求']","[0, 3, 3, 3, 3, 3, 3, 3, 54, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 1]",2.4.2.2宜采用具有旁路留样系统的血袋,21,0
"['9', '.', '2', '献', '血', '间', '隔', '9', '.', '2', '.', '1', '全', '血', '献', '血', '间', '隔']","['O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'O', 'O', 'O', 'O', 'B-献血间隔', 'I-献血间隔', 'I-献血间隔', 'I-献血间隔', 'I-献血间隔', 'I-献血间隔']","[0, 3, 3, 3, 48, 49, 49, 49, 3, 3, 3, 3, 3, 72, 73, 73, 73, 73, 73, 1]",9.2献血间隔9.2.1全血献血间隔,18,0
"['3', '1', '3', '—', '2', '0', '1', '9', '5', '7', '外', '科', '手', '消', '毒', '7', '.', '1', '外', '科', '手', '消', '毒', '应', '遵', '循', '以', '下', '原', '则']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 148, 149, 149, 149, 149, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",313—201957外科手消毒7.1外科手消毒应遵循以下原则,30,0
"['1', '.', '1', '0', '知', '情', '同', '意', '请', '献', '血', '者', '在', '知', '情', '同', '意', '书', '上', '签', '名']","['O', 'O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 48, 49, 49, 49, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",1.10知情同意请献血者在知情同意书上签名,21,0
"['8', '.', '胸', '骨', '、', '胫', '骨', '压', '痛', '四', '肢', '关', '节', '疼', '痛', '或', '骨', '痛']","['O', 'O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 38, 39, 39, 39, 38, 39, 39, 39, 39, 39, 3, 3, 3, 1]",8.胸骨、胫骨压痛四肢关节疼痛或骨痛,18,0
"['1', '4', '.', '3', '注', '意', '事', '项', '布', '巾', '、', '地', '巾', '应', '分', '区', '使', '用']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-注意事项', 'I-注意事项', 'I-注意事项', 'I-注意事项', 'I-注意事项', 'I-注意事项', 'I-注意事项', 'I-注意事项', 'I-注意事项', 'I-注意事项']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 158, 159, 159, 159, 159, 159, 159, 159, 159, 159, 1]",14.3注意事项布巾、地巾应分区使用,18,0
"['4', '.', '3', '乙', '型', '肝', '炎', '病', '毒', '（', 'H', 'B', 'V', '）', '标', '志', '物', '筛', '查', '试', '验', '结', '果', '阴', '性']","['O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'B-缩写词', 'I-缩写词', 'I-缩写词', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 12, 13, 13, 13, 13, 13, 3, 84, 85, 85, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",4.3乙型肝炎病毒（HBV）标志物筛查试验结果阴性,25,0
"['c', '）', '预', '测', '采', '血', '板', '计', '数', '（', 'P', 'L', 'T', '）']","['O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'B-英文名', 'I-英文名', 'I-英文名', 'O']","[0, 3, 3, 12, 13, 13, 13, 13, 13, 13, 3, 20, 21, 21, 3, 1]",c）预测采血板计数（PLT）,14,0
"['3', '.', '7', '手', '消', '毒', '剂', 'h', 'a', 'n', 'd']","['O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 58, 59, 59, 59, 3, 3, 3, 3, 1]",3.7手消毒剂hand,11,0
"['i', 't', 'e', 'm', 's', ')', '3', '.', '1', '3', '高', '度', '危', '险', '性', '物', '品', 'c', 'r', 'i', 't', 'i', 'c', 'a', 'l', 'i', 't', 'e', 'm', 's']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 58, 59, 59, 59, 59, 59, 59, 20, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 1]",items)3.13高度危险性物品criticalitems,30,0
"['3', '.', '2', '清', '洗', 'w', 'a', 's', 'h', 'i', 'n', 'g']","['O', 'O', 'O', 'B-术语', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名']","[0, 3, 3, 3, 58, 59, 20, 21, 21, 21, 21, 21, 21, 1]",3.2清洗washing,12,0
"['残', '余', '白', '细', '胞', 'C', '5', '.', '0', 'X', '1', '0', '^', '6', '个', '储', '存', '期', '末', '溶', '血', '率', '＜', '红', '细', '胞', '总', '量', '的', '0', '.', '8', '%', '无', '菌', '试', '验', '无', '细', '菌', '生', '长', '5', '.', '3', '浓', '缩', '红', '细', '胞', '浓', '缩', '红', '细', '胞', '质', '量', '控', '制', '项', '目', '和', '要', '求', '按', '照', '表', '3', '执', '行']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'O', 'O', 'O', 'B-血液', 'I-血液', 'I-血液', 'I-血液', 'I-血液', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 13, 13, 54, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 12, 13, 13, 13, 54, 55, 55, 55, 55, 3, 3, 3, 88, 89, 89, 89, 89, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",残余白细胞C5.0X10^6个储存期末溶血率＜红细胞总量的0.8%无菌试验无细菌生长5.3浓缩红细胞浓缩红细胞质量控制项目和要求按照表3执行,70,0
"['6', '.', '1', '.', '1', '1', '精', '神', '疾', '病', '患', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'B-疾病分类', 'I-疾病分类', 'I-疾病分类', 'I-疾病分类', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 36, 37, 37, 37, 3, 3, 1]",6.1.11精神疾病患者,12,0
"['7', '.', '3', '血', '压', '∶', '1', '2', '.', '0', 'k', 'P', 'a', '（', '9', '0', 'm', 'm', 'H', 'g', '）', '≤', '收', '缩', '压', '<', '1', '8', '.', '7', 'k', 'P', 'a', '（', '1', '4', '0', 'm', 'm', 'H', 'g', '）']","['O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 12, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",7.3血压∶12.0kPa（90mmHg）≤收缩压<18.7kPa（140mmHg）,42,0
"['3', '.', '2', '固', '定', '献', '血', '场', '所', 'f', 'i', 'x', 'e', 'd']","['O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 58, 59, 59, 59, 59, 59, 3, 3, 3, 3, 3, 1]",3.2固定献血场所fixed,14,0
"['1', '4', '捐', '献', '血', '小', '板', '有', '哪', '些', '激', '励', '政', '策', '？', '（', '制', '度', '类', '-', '概', '念', '型', '）', '捐', '献', '血', '小', '板', '和', '捐', '献', '全', '血', '一', '样']","['O', 'O', 'B-行为', 'I-行为', 'I-行为', 'I-行为', 'I-行为', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 4, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",14捐献血小板有哪些激励政策？（制度类-概念型）捐献血小板和捐献全血一样,36,0
"['含', '量', '2', '3', '2', 'g', '游', '离', '血', '红', '蛋', '白', '含', '量', '≤', 'l', 'g', '/', 'L', '白', '细', '胞', '残', '留', '量', '来', '源', '于', '2', '0', '0', 'm', 'L', '全', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 13, 13, 13, 54, 55, 55, 55, 55, 12, 13, 13, 13, 13, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",含量232g游离血红蛋白含量≤lg/L白细胞残留量来源于200mL全血,35,0
"['1', '.', '身', '体', '日', '渐', '虚', '弱']","['O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状']","[0, 3, 3, 38, 39, 39, 39, 39, 39, 1]",1.身体日渐虚弱,8,0
"['1', '1', '.', '2', '献', '血', '场', '所', '应', '配', '备', '医', '用', '消', '毒', '剂', '、', '医', '用', '手', '套', '、', '血', '型', '检', '测', '试', '剂', '、', '血', '红', '蛋', '白', '检', '测', '试', '剂', '、', '一', '次', '性', '采', '血', '针', '（', '或', '注', '射', '器', '）', '、', '止', '血', '带', '、', '血', '袋', '、', '标', '本', '管', '、', '献', '血', '条', '形', '码', '、', '无', '菌', '纱', '布', '、', '医', '用', '胶', '布', '、', '无', '菌', '棉', '签', '、', '绷', '带', '、', '医', '疗', '废', '物', '专', '用', '包', '装', '袋', '和', '容', '器', '、', '解', '除', '血', '源', '性', '病', '原', '体', '个', '人', '防', '护', '用', '品', '急', '救', '药', '品', '、', '末', '梢', '采', '血', '针', '、', '末', '梢', '血', '收', '集', '用', '毛', '细', '管', '、', '创', '口', '贴', '等']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'B-检测试剂', 'I-检测试剂', 'I-检测试剂', 'I-检测试剂', 'I-检测试剂', 'I-检测试剂', 'O', 'B-检测试剂', 'I-检测试剂', 'I-检测试剂', 'I-检测试剂', 'I-检测试剂', 'I-检测试剂', 'I-检测试剂', 'I-检测试剂', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'B-药品', 'I-药品', 'I-药品', 'I-药品', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'I-采血器材', 'O', 'B-采血器材', 'I-采血器材', 'I-采血器材', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 104, 105, 105, 105, 105, 3, 104, 105, 105, 105, 3, 106, 107, 107, 107, 107, 107, 3, 106, 107, 107, 107, 107, 107, 107, 107, 3, 104, 105, 105, 105, 105, 105, 3, 3, 104, 105, 105, 3, 3, 104, 105, 105, 3, 104, 105, 3, 104, 105, 105, 3, 104, 105, 105, 105, 105, 3, 104, 105, 105, 105, 3, 104, 105, 105, 105, 3, 104, 105, 105, 105, 3, 104, 105, 3, 104, 105, 105, 105, 105, 105, 105, 105, 105, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 104, 105, 105, 105, 105, 105, 66, 67, 67, 67, 3, 104, 105, 105, 105, 105, 3, 104, 105, 105, 105, 105, 105, 105, 105, 105, 3, 104, 105, 105, 3, 1]",11.2献血场所应配备医用消毒剂、医用手套、血型检测试剂、血红蛋白检测试剂、一次性采血针（或注射器）、止血带、血袋、标本管、献血条形码、无菌纱布、医用胶布、无菌棉签、绷带、医疗废物专用包装袋和容器、解除血源性病原体个人防护用品急救药品、末梢采血针、末梢血收集用毛细管、创口贴等,138,0
"['r', 'e', 'a', 'c', 't', 'i', 'o', 'n', '2', '0', '1', '8', '-', '0', '2', '-', '0', '5', '发', '布', '2', '0', '1', '8', '-', '0', '7', '-', '0', '1', '实', '施', '目', '次', '前', '言', 'I', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'O', 'O', 'B-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 74, 75, 75, 75, 75, 75, 75, 75, 75, 75, 3, 3, 76, 77, 77, 77, 77, 77, 77, 77, 77, 77, 3, 3, 3, 3, 3, 3, 3, 3, 1]",reaction2018-02-05发布2018-07-01实施目次前言II,38,0
"['如', '经', '常', '性', '尊', '麻', '疹', '等', '、', '支', '气', '管', '哮', '喘', '、', '药', '物', '过', '敏', '等']","['O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O']","[0, 3, 60, 61, 61, 61, 61, 61, 3, 3, 60, 61, 61, 61, 61, 3, 60, 61, 61, 61, 3, 1]",如经常性尊麻疹等、支气管哮喘、药物过敏等,20,0
"['或', '接', '受', '可', '能', '是', '来', '源', '于', '克', '-', '雅', '病', '原', '体', '感', '染', '的', '组', '织', '或', '组', '织', '衍', '生', '物', '（', '如', '硬', '脑', '膜', '、', '角', '膜', '、', '人', '垂', '体', '生', '长', '激', '素', '等', '）', '治', '疗', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-病毒', 'I-病毒', 'I-病毒', 'I-病毒', 'I-病毒', 'I-病毒', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-器官', 'I-器官', 'I-器官', 'O', 'B-器官', 'I-器官', 'O', 'B-器官', 'I-器官', 'I-器官', 'I-器官', 'I-器官', 'I-器官', 'I-器官', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 62, 63, 63, 63, 63, 63, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 64, 65, 65, 3, 64, 65, 3, 64, 65, 65, 65, 65, 65, 65, 3, 3, 3, 3, 3, 1]",或接受可能是来源于克-雅病原体感染的组织或组织衍生物（如硬脑膜、角膜、人垂体生长激素等）治疗者,47,0
"['质', '量', '控', '制', '项', '目', '要', '求', '外', '观', '肉', '眼', '观', '察', '应', '无', '色', '泽', '异', '常', '、', '溶', '血', '、', '凝', '块', '、', '气', '泡', '等', '情', '况']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",质量控制项目要求外观肉眼观察应无色泽异常、溶血、凝块、气泡等情况,32,0
"['2', '5', '0', 'm', 'L', '±', '2', '5', 'm', 'L', '\u2002', '\u2002', '\u2002', '血', '红', '蛋', '白', '含', '量', '\u2002', '来', '源', '于', '2', '0', '0', '\u2002', 'm', 'l', '全', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",250mL±25mL   血红蛋白含量 来源于200 ml全血,31,0
"['表', '9', '浓', '缩', '血', '小', '板', '质', '量', '控', '制', '项', '目', '和', '要', '求', '质', '量', '控', '制', '项', '目', '要', '求', '外', '观', '肉', '眼', '观', '察', '应', '呈', '黄', '色', '云', '雾', '状', '液', '体']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",表9浓缩血小板质量控制项目和要求质量控制项目要求外观肉眼观察应呈黄色云雾状液体,39,0
"['3', '.', '1', '真', '空', '采', '血', '系', '统', 'v', 'a', 'c', 'u', 'u', 'm']","['O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 58, 59, 59, 59, 59, 59, 3, 3, 3, 3, 3, 3, 1]",3.1真空采血系统vacuum,15,0
"['1', '3', '地', '面', '和', '物', '体', '表', '面', '的', '清', '洁', '与', '消', '毒', '1', '3', '.', '1', '清', '洁', '和', '消', '毒', '方', '法', '1', '3', '.', '1', '.', '1', '地', '面', '的', '清', '洁', '与', '消', '毒', '地', '面', '无', '明', '显', '污', '染', '时']","['O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 152, 153, 153, 153, 153, 153, 153, 153, 153, 153, 153, 153, 153, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",13地面和物体表面的清洁与消毒13.1清洁和消毒方法13.1.1地面的清洁与消毒地面无明显污染时,48,0
"['5', '.', '毛', '发', '枯', '槁', '不', '泽', '脱', '发', '指', '甲', '平', '塌', '凹', '陷']","['O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'B-症状', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状']","[0, 3, 3, 38, 39, 39, 39, 39, 39, 38, 39, 38, 39, 39, 39, 39, 39, 1]",5.毛发枯槁不泽脱发指甲平塌凹陷,16,0
"['2', '、', '献', '血', '不', '良', '反', '应', '的', '预', '防', '措', '施', '①', '认', '真', '做', '好', '献', '血', '前', '的', '宣', '教', '和', '解', '释', '工', '作', '以', '通', '俗', '易', '懂', '、', '生', '动', '形', '象', '的', '语', '言', '介', '绍', '相', '关', '血', '液', '知', '识', '和', '机', '采', '血', '小', '板', '的', '全', '流', '程', '、', '机', '采', '原', '理', '等']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 142, 143, 143, 143, 143, 143, 143, 143, 143, 143, 143, 143, 143, 143, 143, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",2、献血不良反应的预防措施①认真做好献血前的宣教和解释工作以通俗易懂、生动形象的语言介绍相关血液知识和机采血小板的全流程、机采原理等,66,0
"['5', '.', '5', '肌', '肉', '收', '缩', '和', '舒', '张', '活', '动', '（', 'a', 'p', 'p', 'l', 'i', 'e', 'd']","['O', 'O', 'O', 'B-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'I-预防措施', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 142, 143, 143, 143, 143, 143, 143, 143, 143, 3, 3, 3, 3, 3, 3, 3, 3, 1]",5.5肌肉收缩和舒张活动（applied,20,0
"['表', '1', '4', '病', '毒', '灭', '活', '新', '鲜', '冰', '冻', '血', '浆', '质', '量', '控', '制', '项', '目', '和', '要', '求', '质', '量', '控', '制', '项', '目', '要', '求', '外', '观', '肉', '眼', '观', '察', '应', '呈', '黄', '色', '或', '淡', '绿', '色', '澄', '清', '液', '体']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",表14病毒灭活新鲜冰冻血浆质量控制项目和要求质量控制项目要求外观肉眼观察应呈黄色或淡绿色澄清液体,48,0
"['6', '0', '3', '-', '6', '0', '4', '.', '[', '2', ']', '郭', '永', '建', '.', '国', '际', '输', '血', '协', '会', '献', '血', '并', '发', '症', '监', '测', '标', '准', '(', '2', '0', '1', '4', '年', '修', '订', '版', ')', '主', '要', '内', '容', '及', '其', '启', '示', '.', '中', '国', '输', '血', '杂', '志']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-作者', 'I-作者', 'I-作者', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-参考文献', 'I-参考文献', 'I-参考文献', 'I-参考文献', 'I-参考文献', 'I-参考文献']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 134, 135, 135, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 130, 131, 131, 131, 131, 131, 1]",603-604.[2]郭永建.国际输血协会献血并发症监测标准(2014年修订版)主要内容及其启示.中国输血杂志,55,0
