sen,label_decode,label,raw_sen,length,start,insert_index
"['1', '.', '1', '1', '.', '1', '献', '血', '者', '屏', '蔽']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'I-献血者健康检查', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 26, 27, 27, 27, 27, 3, 1]",1.11.1 献血者屏蔽 ,11,0,"[7, 12]"
"['3', '.', '1', '固', '定', '无', '偿', '献', '血', '者', 'r', 'e', 'g', 'u', 'l', 'a', 'r', 'n', 'o', 'n', '-', 'r', 'e', 'm', 'i', 'i', 'n', 'e', 'r', 'a', 't', 'e', 'd', 'v', 'o', 'l', 'u', 'n', 't', 'a', 'r', 'y', 'b', 'l', 'o', 'o', 'd', 'd', 'o', 'n', 'o', 'r']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 30, 31, 31, 31, 31, 31, 31, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.1 固定无偿献血者 regularnon-remiineratedvoluntaryblooddonor,52,0,"[4, 11]"
"['2', '）', '血', '压']","['O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O']","[0, 3, 3, 3, 10, 11, 3, 1]",2）血压,4,0,"[3, 5]"
"['6', '.', '1', '.', '1', '7', '某', '些', '职', '业', '病', '患', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-疾病分类', 'I-疾病分类', 'I-疾病分类', 'I-疾病分类', 'O', 'I-疾病分类', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 20, 21, 21, 21, 21, 3, 3, 3, 1]",6.1.17 某些职业病 患者,13,0,"[7, 12]"
"['5', '.', '脉', '搏', '6', '0', '~', '1', '0', '0', '次', '/', '分', '钟']","['O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'B-标准', 'I-标准', 'I-标准', 'I-标准', 'I-标准', 'I-标准', 'I-标准', 'I-标准', 'I-标准', 'O', 'I-标准', 'O']","[0, 3, 3, 3, 10, 11, 3, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 3, 1]",5. 脉搏 60~100次/分钟 ,14,0,"[3, 5, 15]"
"['b', ')', '限', '制', '献', '血', '者', '活', '动', '以', '防', '止', '其', '受', '伤', '害']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",b) 限制献血者活动以防止其受伤害 ,16,0,"[3, 17]"
"['r', 'e', 'a', 'c', 't', 'i', 'o', 'n', 'D', 'R', 'V', 'R', '）', '易', '发', '人', '群', '的', '识', '别', '、', '预', '防', '和', '处', '置', '措', '施', '、', '人', '员', '和', '设', '施', '要', '求']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-缩写词', 'I-缩写词', 'I-缩写词', 'O', 'I-缩写词', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 50, 51, 51, 51, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",reactionDRVR）易发人群的识别、预防和处置措施、人员和设施要求,36,0,"[9, 13]"
"['3', '）', '肝', '脏', '功', '能', '检', '测', '转', '氨', '酶']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'I-项目', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 11, 3, 1]",3）肝脏功能检测 转氨酶 ,11,0,"[9, 12]"
"['1', '0', '.', '血', '液', '及', '骨', '髓', '检', '查', '异', '常']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 22, 23, 23, 23, 23, 23, 3, 1]",10.血液及骨髓检查异常,12,0,"[7, 13]"
"['9', '.', '5', '信', '息']","['O', 'O', 'O', 'O', 'O', 'B-献血场所', 'O', 'I-献血场所', 'O']","[0, 3, 3, 3, 3, 6, 7, 3, 1]",9.5 信息 ,5,0,"[4, 6]"
"['2', '.', '1', '7', '热', '合']","['O', 'O', 'O', 'O', 'O', 'O', 'B-血液采集', 'O', 'I-血液采集', 'O']","[0, 3, 3, 3, 3, 3, 28, 29, 3, 1]",2.17 热合 ,6,0,"[5, 7]"
"['④', '外', '界', '不', '良', '因', '素']","['O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'I-诱发因素', 'O']","[0, 3, 3, 64, 65, 65, 65, 65, 65, 3, 1]",④ 外界不良因素 ,7,0,"[2, 8]"
"['5', '.', '1', '1', '单', '采', '血', '小', '板']","['O', 'O', 'O', 'O', 'O', 'O', 'B-血液', 'I-血液', 'I-血液', 'I-血液', 'O', 'I-血液', 'O']","[0, 3, 3, 3, 3, 3, 52, 53, 53, 53, 53, 3, 1]",5.11 单采血小板 ,9,0,"[5, 10]"
"['6', '.', '2', '.', '1', '3', '寄', '生', '虫']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-疾病分类', 'I-疾病分类', 'O', 'I-疾病分类', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 20, 21, 21, 3, 1]",6.2.13寄生虫,9,0,"[7, 10]"
"['1', '.', '2', '.', '1', '献', '血', '者', '身', '份']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'I-献血者健康检查', 'O']","[0, 3, 3, 3, 3, 3, 3, 26, 27, 27, 27, 27, 3, 1]",1.2.1 献血者身份 ,10,0,"[6, 11]"
"['并', '保', '留', '注', '满', '病', '毒', '灭', '活', '冰', '冻', '血', '浆', '经', '热', '合', '的', '导', '管', '至', '少', '1', '0', 'c', 'm', '\u2002', '容', '量', '\u2002', '\u2002', '\u2002', '血', '浆', '蛋', '白', '含', '量', '\u2002', '\u2002', '亚', '甲', '蓝', '残', '留', '量', '\u2002', '\u2002', '无', '菌', '试', '验', '\u2002', '\u2002']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 3, 3, 3, 3, 3, 10, 11, 11, 11, 11, 11, 3, 3, 3, 3, 10, 11, 11, 11, 11, 11, 3, 3, 3, 3, 10, 11, 11, 11, 3, 3, 3, 1]",并保留注满病毒灭活冰冻血浆经热合的导管至少10cm  容量     血浆蛋白含量    亚甲蓝残留量    无菌试验   ,53,0,"[27, 29, 32, 38, 40, 46, 48, 52]"
"['2', '.', '1', '1', '血', '液', '采', '集']","['O', 'O', 'O', 'O', 'O', 'O', 'B-血液采集', 'I-血液采集', 'I-血液采集', 'O', 'I-血液采集', 'O']","[0, 3, 3, 3, 3, 3, 28, 29, 29, 29, 3, 1]",2.11 血液采集 ,8,0,"[5, 9]"
"['并', '保', '留', '注', '满', '血', '浆', '经', '热', '合', '的', '导', '管', '至', '少', '1', '0', 'c', 'm', '\u2002', '容', '量', '\u2002', '\u2002', '\u2002', '纤', '维', '蛋', '白', '原', '含', '量', '\u2002', '来', '源', '于', '2', '0', '0', '\u2002', 'm', 'l', '全', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 3, 3, 3, 3, 3, 10, 11, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",并保留注满血浆经热合的导管至少10cm  容量     纤维蛋白原含量  来源于200 ml全血,44,0,"[21, 23, 26, 33]"
"['7', '.', '经', '常', '鼻', '出', '血', '、', '牙', '龈', '出', '血', '口', '腔', '及', '舌', '面', '紫', '黯', '血', '泡', '女', '子', '月', '经', '过', '多', '如', '崩', '如', '注']","['O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'O']","[0, 3, 3, 3, 22, 23, 23, 23, 23, 3, 3, 3, 22, 23, 23, 23, 3, 22, 23, 23, 23, 23, 23, 23, 23, 23, 3, 22, 23, 23, 23, 23, 23, 23, 23, 23, 23, 3, 1]",7.经常鼻出血、牙龈出血口腔及舌面紫黯血泡女子月经过多如崩如注,31,0,"[3, 8, 9, 13, 22, 32]"
"['4', '.', '4', '丙', '型', '肝', '炎', '（', 'H', 'C', 'V', '）', '病', '毒', '标', '志', '物', '筛', '查', '试', '验', '结', '果', '阴', '性']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-缩写词', 'I-缩写词', 'O', 'I-缩写词', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 50, 51, 51, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",4.4丙型肝炎（ HCV ）病毒标志物筛查试验结果阴性,25,0,"[9, 12]"
"['g', '）', '做', '好', '记', '录', '相', '关', '工', '作', '人', '员', '签', '字']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",g） 做好记录相关工作人员签字 ,14,0,"[3, 15]"
"['5', '.', '1', '8', '\u2002', '冷', '沉', '淀', '凝', '血', '因', '子', '\u2002']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-血液', 'I-血液', 'I-血液', 'I-血液', 'I-血液', 'I-血液', 'O', 'I-血液', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 52, 53, 53, 53, 53, 53, 53, 3, 3, 1]",5.18  冷沉淀凝血因子  ,13,0,"[6, 13]"
"['3', '.', '7', '中', '效', '消', '毒', '剂', 'i', 'n', 't', 'e', 'r', 'm', 'e', 'd', 'i', 'a', 't', 'e', '-', 'e', 'f', 'f', 'i', 'c', 'a', 'c', 'y']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 30, 31, 31, 31, 31, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.7 中效消毒剂 intermediate-efficacy,29,0,"[4, 9]"
"['6', '.', '2', '.', '4', '活', '动', '性', '或', '进', '展', '性', '眼', '科', '疾', '病', '病', '愈', '未', '满', '1', '周', '者', '眼', '科', '手', '术', '愈', '后', '未', '满', '3', '个', '月', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-手术', 'I-手术', 'I-手术', 'O', 'I-手术', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 38, 39, 39, 39, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6.2.4活动性或进展性眼科疾病病愈未满1周者眼科手术愈后未满3个月者,35,0,"[24, 28]"
"['c', ')', '在', '献', '血', '者', '周', '围', '设', '屏', '风', '以', '隔', '离']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",c)在献血者周围设屏风以隔离,14,0,"[3, 15]"
"['8', '.', '1', '血', '型', '检', '测']","['O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 10, 11, 3, 3, 3, 1]",8.1血型检测,7,0,"[4, 6]"
"['g', ')', '开', '窗', '或', '电', '扇', '使', '空', '气', '凉', '爽']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",g) 开窗或电扇使空气凉爽 ,12,0,"[3, 13]"
"['1', '.', '1', '导', '则']","['O', 'O', 'O', 'O', 'O', 'B-献血者健康检查', 'O', 'I-献血者健康检查', 'O']","[0, 3, 3, 3, 3, 26, 27, 3, 1]",1.1 导则 ,5,0,"[4, 6]"
"['1', '0', '.', '1', '血', '型', '检', '测']","['O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 10, 11, 3, 3, 3, 1]",10.1血型检测,8,0,"[5, 7]"
"['3', '.', '4', '转', '注', '装', '置', 'b', 'l', 'o', 'o', 'd']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 30, 31, 31, 31, 3, 3, 3, 3, 3, 3, 1]",3.4转注装置blood,12,0,"[4, 8]"
"['质', '量', '控', '制', '项', '目', '要', '求', '外', '观', '肉', '眼', '观', '察', '应', '呈', '黄', '色', '云', '雾', '状', '液', '体']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",质量控制项目要求 外观 肉眼观察应呈黄色云雾状液体,23,0,"[9, 11]"
"['9', '.', '8', '无', '偿', '献', '血', '宣', '传']","['O', 'O', 'O', 'O', 'O', 'B-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'O', 'I-献血场所', 'O']","[0, 3, 3, 3, 3, 6, 7, 7, 7, 7, 7, 3, 1]",9.8无偿献血宣传,9,0,"[4, 10]"
"['5', '.', '1', '4', '\u2002', '病', '毒', '灭', '活', '新', '鲜', '冰', '冻', '血', '浆']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-血液', 'I-血液', 'I-血液', 'I-血液', 'I-血液', 'I-血液', 'I-血液', 'I-血液', 'I-血液', 'O', 'I-血液', 'O']","[0, 3, 3, 3, 3, 3, 3, 52, 53, 53, 53, 53, 53, 53, 53, 53, 53, 3, 1]",5.14  病毒灭活新鲜冰冻血浆 ,15,0,"[6, 16]"
"['8', '.', '4', '其', '他', '高', '度', '危', '险', '性', '物', '品', '的', '灭', '菌']","['O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'I-卫生', 'O']","[0, 3, 3, 3, 3, 72, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 3, 1]",8.4 其他高度危险性物品的灭菌 ,15,0,"[4, 16]"
"['3', '.', '2', '3', '终', '末', '消', '毒', 't', 'e', 'r', 'm', 'i', 'n', 'a', 'l']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 30, 31, 31, 31, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.23终末消毒terminal,16,0,"[5, 9]"
"['3', '.', '3', '临', '时', '献', '血', '场', '所', 't', 'e', 'm', 'p', 'o', 'r', 'a', 'r', 'y']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 30, 31, 31, 31, 31, 31, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.3临时献血场所temporary,18,0,"[4, 10]"
"['f', '）', '恢', '复', '后', '可', '继', '续', '采', '集']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 3, 1]",f）恢复后可继续采集,10,0,"[3, 11]"
"['质', '量', '控', '制', '项', '目', '\u2002', '要', '求', '\u2002', '外', '观', '\u2002', '肉', '眼', '观', '察', '应', '无', '色', '泽', '异', '常', '、', '溶', '血', '、', '凝', '块', '、', '气', '泡', '等', '情', '况']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",质量控制项目 要求  外观  肉眼观察应无色泽异常、溶血、凝块、气泡等情况,35,0,"[11, 13]"
"['长', '叹', '""', '今', '不', '如', '昔', '""', '精', '神', '倦', '怠', '肢', '体', '酸', '沉', '少', '气', '无', '力', '嗜', '卧', '懒', '动']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 22, 23, 23, 23, 3, 22, 23, 23, 23, 3, 22, 23, 23, 23, 3, 22, 23, 23, 23, 3, 1]","长叹""今不如昔""精神倦怠肢体酸沉少气无力嗜卧懒动",24,0,"[9, 13, 17, 21, 25]"
"['6', '.', '2', '.', '1', '2', '1', '年', '内', '输', '注', '全', '血', '及', '血', '液', '成', '分', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 3, 1]",6.2.121年内输注全血及血液成分者,19,0,"[15, 20]"
"['a', ')', '体', '位', '改', '变', '（', '从', '卧', '位', '变', '为', '坐', '位', '或', '立', '位']","['O', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'I-诱发因素', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'I-诱发因素', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 64, 65, 65, 65, 3, 3, 3, 64, 65, 65, 65, 65, 65, 65, 3, 3, 3, 3, 1]",a)体位改变（从卧位变为坐位或立位,17,0,"[3, 7, 8, 15]"
"['9', '.', '8', '无', '偿', '献', '血', '宣', '传']","['O', 'O', 'O', 'O', 'O', 'B-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'O', 'I-献血场所', 'O']","[0, 3, 3, 3, 3, 6, 7, 7, 7, 7, 7, 3, 1]",9.8 无偿献血宣传 ,9,0,"[4, 10]"
"['3', '.', '2', '8', '标', '示', '量', 'l', 'a', 'b', 'e', 'l', 'e', 'd', 'v', 'o', 'l', 'u', 'm', 'e']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'O', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'O', 'I-英文名', 'O']","[0, 3, 3, 3, 3, 3, 30, 31, 31, 3, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 3, 1]",3.28 标示量 labeledvolume ,20,0,"[5, 8, 21]"
"['并', '保', '留', '注', '满', '血', '小', '板', '经', '热', '合', '的', '导', '管', '至', '少', '1', '5', 'c', 'm', '\u2002', '容', '量', '\u2002', '储', '存', '期', '为', '2', '4', 'h', '的', '单', '采', '血', '小', '板', '容', '量']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",并保留注满血小板经热合的导管至少15cm 容量 储存期为24h的单采血小板容量,39,0,"[22, 24]"
"['c', 'o', 'm', 'p', 'o', 'n', 'e', 'n', 't', 's', '2', '0', '1', '7', '-', '0', '5', '-', '1', '2', '发', '布', '2', '0', '1', '7', '-', '1', '1', '-', '0', '1', '实', '施']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'O', 'I-发布日期', 'O', 'O', 'O', 'B-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'O', 'I-实施日期', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 40, 41, 41, 41, 41, 41, 41, 41, 41, 41, 3, 3, 3, 3, 42, 43, 43, 43, 43, 43, 43, 43, 43, 43, 3, 3, 3, 1]",components2017-05-12发布2017-11-01实施,34,0,"[11, 21, 23, 33]"
"['6', '9', '我', '献', '出', '的', '血', '液']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-血液产品', 'O', 'I-血液产品', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 8, 9, 3, 1]",69我献出的 血液 ,8,0,"[7, 9]"
"['6', '献', '血', '场', '所', '布', '局']","['O', 'O', 'O', 'B-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'O', 'I-献血场所', 'O']","[0, 3, 3, 6, 7, 7, 7, 7, 7, 3, 1]",6献血场所布局,7,0,"[2, 8]"
"['7', '.', '4', '脉', '搏', '∶', '6', '0', '次', '/', 'm', 'i', 'n', '～', '1', '0', '0', '次', '/', 'm', 'i', 'n']","['O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",7.4 脉搏 ∶60次/min～100次/min,22,0,"[4, 6]"
